Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0014874~response to stimulus involved in regulation of muscle adaptation	3	2.857142857142857	0.0028724768510338433	NOL3, FBXO32, PPARGC1A	98	14	16792	36.71720116618076	0.9999131962021469	0.12127821094429903	0.11777155089238758
UP_SEQ_FEATURE	metal ion-binding site:Iron (heme proximal ligand)	3	2.857142857142857	0.002875711284919407	HBB, HBA2, HBA1	102	16	20063	36.880514705882355	0.7616862831472254	0.2869959862349568	0.2869959862349568
GOTERM_BP_ALL	GO:0044710~single-organism metabolic process	37	35.23809523809524	0.0030059892972600366	SCARB1, CNP, GLT8D2, SLC1A3, CXCR4, ATP1A2, PLOD2, ENO2, THBS1, SLC5A3, SLC7A2, AKAP12, LARS, IRAK2, RACK1, NCAM1, SH3BGRL3, GPC4, PPARGC1A, CA12, DUSP4, NDUFA5, NTRK3, PRKCD, F2R, PLAUR, FN1, CYBRD1, MIF, SLC6A6, COL1A2, P4HA1, DDAH2, APOC2, COL5A2, CD9, SERINC1	98	4063	16792	1.5603831490755298	0.9999438334221659	0.1252880923768254	0.12166548989038378
KEGG_PATHWAY	hsa04512:ECM-receptor interaction	5	4.761904761904762	0.003039776822895385	COL1A2, COL5A2, SPP1, FN1, THBS1	49	87	6879	8.06826178747361	0.3017932012204987	0.2767809981803791	0.2767809981803791
GOTERM_BP_ALL	GO:0042127~regulation of cell proliferation	19	18.095238095238095	0.003140554770725798	BTG1, PRRX1, NTRK3, F2R, FN1, HLA-A, LTBP3, MIF, FOXO3, THBS1, NDRG1, APC, NFIB, DLC1, KLF9, CD9, NUPR1, PPARGC1A, TNS3	98	1552	16792	2.0976751525352406	0.9999637840036838	0.1292397918940452	0.12550292925546006
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	6	5.714285714285714	0.0032104733642729774	EPAS1, CXCR4, PLOD2, ANGPTL4, NOL3, THBS1	98	172	16792	5.977218794494542	0.9457074368314727	0.5902941045921886	0.5902941045921886
GOTERM_BP_ALL	GO:0006898~receptor-mediated endocytosis	8	7.6190476190476195	0.0032735577160713193	SCARB1, IGKC, APOC2, CD9, HBB, HBA2, HBA1, FNBP1L	98	335	16792	4.0918671946390495	0.9999765301372117	0.13091058876984987	0.12712541640923286
GOTERM_BP_ALL	GO:0043085~positive regulation of catalytic activity	19	18.095238095238095	0.003295937500779769	SCARB1, RALBP1, PCOLCE2, NTRK3, F2R, PRKCD, FN1, CXCR4, MIF, FNBP1L, THBS1, IRAK2, DKC1, APOC2, DLC1, RACK1, SERINC1, NCAM1, SH3BGRL3	98	1559	16792	2.0882564700030106	0.9999781823187283	0.13091058876984987	0.12712541640923286
GOTERM_BP_ALL	GO:0015671~oxygen transport	3	2.857142857142857	0.003301958867772282	HBB, HBA2, HBA1	98	15	16792	34.26938775510204	0.9999786066430212	0.13091058876984987	0.12712541640923286
GOTERM_BP_DIRECT	GO:0015671~oxygen transport	3	2.857142857142857	0.003301958867772282	HBB, HBA2, HBA1	98	15	16792	34.26938775510204	0.9500396037230342	0.5902941045921886	0.5902941045921886
GOTERM_BP_DIRECT	GO:0030330~DNA damage response, signal transduction by p53 class mediator	3	2.857142857142857	0.003301958867772282	MIF, FOXO3, NDRG1	98	15	16792	34.26938775510204	0.9500396037230342	0.5902941045921886	0.5902941045921886
UP_KEYWORDS	Lipoprotein	12	11.428571428571429	0.0033117082766388303	AKAP12, ARL4C, GAP43, CNP, APOC2, PLAUR, OMG, CD9, SERINC1, NCAM1, GPC4, NOL3	103	852	20581	2.8143032955011624	0.4900244197530782	0.09603954002252608	0.08941612346924842
GOTERM_CC_ALL	GO:0009986~cell surface	12	11.428571428571429	0.0033970465087404715	SCARB1, IGKC, MCAM, F2R, CD9, SLC1A3, CXCR4, NCAM1, HLA-A, MIF, GPC4, THBS1	102	765	18224	2.802614379084967	0.7255744395930546	0.04964914128159151	0.04572947223304481
GOTERM_BP_ALL	GO:0050790~regulation of catalytic activity	25	23.809523809523807	0.003419119760671819	SCARB1, PCOLCE2, CXCR4, FNBP1L, NOL3, THBS1, IRAK2, RACK1, NCAM1, SH3BGRL3, DUSP4, RALBP1, NTRK3, PRKCD, F2R, PLAUR, FN1, MIF, APC, DKC1, DDAH2, APOC2, DLC1, SERINC1, ANGPTL4	98	2357	16792	1.8174261643562812	0.9999854016854974	0.13281319248259787	0.12897300789528193
GOTERM_BP_ALL	GO:2000145~regulation of cell motility	12	11.428571428571429	0.0034316543120695856	SCARB1, APC, MCAM, NTRK3, DLC1, F2R, FN1, RACK1, CXCR4, SH3BGRL3, THBS1, PPARGC1A	98	736	16792	2.7937000887311445	0.9999859865695626	0.13281319248259787	0.12897300789528193
GOTERM_CC_DIRECT	GO:0071682~endocytic vesicle lumen	3	2.857142857142857	0.0034692571981356887	HBB, HBA2, HBA1	102	16	18224	33.5	0.4850987806916136	0.08282851560548957	0.07849194410781996
GOTERM_BP_ALL	GO:0007155~cell adhesion	20	19.047619047619047	0.0035772258173948834	MCAM, PRKCD, OMG, FN1, HBB, CAPG, HLA-A, FNBP1L, THBS1, NDRG1, LFNG, APC, DLC1, SPP1, RACK1, CD9, NCAM1, PDLIM5, DBN1, TMPO	98	1699	16792	2.0170328284344934	0.9999912845361411	0.1334790377633388	0.1296196008055554
GOTERM_BP_ALL	GO:0006461~protein complex assembly	18	17.142857142857142	0.0035776902911338355	NDUFA5, PRKCD, FN1, HBB, COBL, HBA2, CAPG, MIF, HBA1, NOL3, H1F0, COL1A2, APC, RACK1, NUPR1, ANGPTL4, PPARGC1A, CNIH3	98	1445	16792	2.1344255349198504	0.9999912977337746	0.1334790377633388	0.1296196008055554
GOTERM_BP_ALL	GO:0070271~protein complex biogenesis	18	17.142857142857142	0.003603113603576375	NDUFA5, PRKCD, FN1, HBB, COBL, HBA2, CAPG, MIF, HBA1, NOL3, H1F0, COL1A2, APC, RACK1, NUPR1, ANGPTL4, PPARGC1A, CNIH3	98	1446	16792	2.1329494453383013	0.9999919904508918	0.1334790377633388	0.1296196008055554
GOTERM_BP_ALL	GO:0048666~neuron development	14	13.333333333333334	0.003613089917924889	CNP, PRRX1, NTRK3, OMG, FN1, COBL, SLC1A3, OLFM1, GAP43, NFIB, SPP1, NCAM1, PDLIM5, DBN1	98	965	16792	2.485862324204293	0.9999922469677484	0.1334790377633388	0.1296196008055554
UP_SEQ_FEATURE	domain:VWFC	3	2.857142857142857	0.003642577699623787	COL5A2, THBS1, FSTL1	102	18	20063	32.782679738562095	0.8375387169990132	0.30294104535204497	0.30294104535204497
GOTERM_BP_ALL	GO:0007596~blood coagulation	8	7.6190476190476195	0.0036671493024030884	EHD2, COL1A2, F2R, PRKCD, PLAUR, CD9, HBB, THBS1	98	342	16792	4.008115526912519	0.9999935006973367	0.13355771004257103	0.12969599834032505
GOTERM_BP_ALL	GO:0016049~cell growth	9	8.571428571428571	0.0037344147231781156	OLFM1, BTG1, NTRK3, SPP1, FN1, RACK1, COBL, NUPR1, PDLIM5	98	436	16792	3.53697809398989	0.9999947815380501	0.13355771004257103	0.12969599834032505
GOTERM_BP_ALL	GO:0043090~amino acid import	3	2.857142857142857	0.0037595125125730097	SLC1A3, ATP1A2, SLC7A2	98	16	16792	32.12755102040816	0.9999951918955365	0.13355771004257103	0.12969599834032505
GOTERM_BP_ALL	GO:0048870~cell motility	17	16.19047619047619	0.0038206296628603836	SCARB1, BTG1, MCAM, NTRK3, F2R, PRKCD, FN1, CXCR4, MIF, THBS1, COL1A2, APC, DLC1, RACK1, SH3BGRL3, PPARGC1A, TNS3	98	1330	16792	2.190148841491484	0.9999960612825615	0.13355771004257103	0.12969599834032505
GOTERM_BP_ALL	GO:0051674~localization of cell	17	16.19047619047619	0.0038206296628603836	SCARB1, BTG1, MCAM, NTRK3, F2R, PRKCD, FN1, CXCR4, MIF, THBS1, COL1A2, APC, DLC1, RACK1, SH3BGRL3, PPARGC1A, TNS3	98	1330	16792	2.190148841491484	0.9999960612825615	0.13355771004257103	0.12969599834032505
GOTERM_CC_ALL	GO:0071682~endocytic vesicle lumen	3	2.857142857142857	0.00391766671281668	HBB, HBA2, HBA1	102	17	18224	31.529411764705884	0.7749960071651417	0.05505854350859129	0.05071181638949197
GOTERM_CC_ALL	GO:0071944~cell periphery	43	40.95238095238095	0.004056945311159358	SCARB1, CNP, SLC1A3, CXCR4, ATP1A2, FNBP1L, ENO2, THBS1, NDRG1, SLC5A3, SLC7A2, AKAP12, IGKC, IRAK2, TSPAN7, RACK1, NCAM1, GPC4, PDLIM5, CA12, MCAM, NTRK3, PRKCD, F2R, PLAUR, FN1, OMG, LAPTM5, COBL, CYBRD1, HLA-A, ARL4C, SLC6A6, EHD2, GAP43, SLC6A8, APC, DLC1, KLF9, CD9, SERINC1, CNIH3, DBN1	102	5256	18224	1.4616945712836125	0.7866401015158739	0.05505854350859129	0.05071181638949197
GOTERM_BP_ALL	GO:0000904~cell morphogenesis involved in differentiation	12	11.428571428571429	0.00407673870559163	OLFM1, GAP43, CNP, NFIB, NTRK3, SPP1, OMG, FN1, COBL, SLC1A3, NCAM1, PDLIM5	98	753	16792	2.7306285063826325	0.9999982926475514	0.1398170281763264	0.13577433342130496
GOTERM_BP_ALL	GO:2000026~regulation of multicellular organismal development	20	19.047619047619047	0.004121498364896584	BTG1, PRRX1, NTRK3, OMG, FN1, COBL, CXCR4, FOXO3, THBS1, LFNG, OLFM1, NFIB, COL5A2, SPP1, RACK1, NUPR1, ANGPTL4, GPC4, PDLIM5, DBN1	98	1721	16792	1.9912485621790843	0.9999985247443308	0.1398170281763264	0.13577433342130496
GOTERM_BP_ALL	GO:0012501~programmed cell death	21	20.0	0.004128709537043166	BNIP3L, BTG1, NTRK3, F2R, PRKCD, PLAUR, CXCR4, MIF, NOL3, FOXO3, THBS1, NDRG1, H1F0, APC, DDAH2, TRIM2, DLC1, RACK1, NUPR1, ANGPTL4, PPARGC1A	98	1852	16792	1.9429188522061092	0.9999985590672	0.1398170281763264	0.13577433342130496
GOTERM_BP_ALL	GO:0044092~negative regulation of molecular function	15	14.285714285714285	0.004200191724037003	DUSP4, PRKCD, PLAUR, ATP1A2, NOL3, THBS1, GNL3L, APC, IRAK2, NFIB, APOC2, BHLHE40, RACK1, ANGPTL4, PPARGC1A	98	1100	16792	2.336549165120594	0.9999988589712432	0.14077137417365254	0.13670108528644143
GOTERM_BP_ALL	GO:0048869~cellular developmental process	36	34.285714285714285	0.004256150381320511	THRB, BTG1, CNP, EPAS1, SLC1A3, CXCR4, LTBP3, FOXO3, FNBP1L, NDRG1, LFNG, NGRN, SPP1, NCAM1, PDLIM5, PPARGC1A, PRRX1, NTRK3, PRKCD, FN1, OMG, COBL, OLIG1, MIF, OLFM1, EHD2, GAP43, APC, NFIB, DLC1, COL5A2, CD9, NUPR1, ANGPTL4, DBN1, SIDT2	98	3992	16792	1.54521287472905	0.9999990494968308	0.1411912743844182	0.13710884442682503
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	6	5.714285714285714	0.004277812866006694	APC, MCAM, NTRK3, F2R, RACK1, THBS1	98	184	16792	5.587400177462289	0.9794318585205949	0.5902941045921886	0.5902941045921886
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	6	5.714285714285714	0.004315537034928936	COL1A2, TMEM43, P4HA1, COL5A2, PLAUR, THBS1	102	192	18224	5.583333333333333	0.5622254757305681	0.09158528596349186	0.08679024481357082
GOTERM_BP_ALL	GO:0008285~negative regulation of cell proliferation	11	10.476190476190476	0.004338675619533305	BTG1, APC, NFIB, DLC1, F2R, KLF9, CD9, NUPR1, THBS1, PPARGC1A, NDRG1	98	651	16792	2.8952631743941817	0.9999992740043526	0.14247509534447247	0.13835554475622872
GOTERM_MF_DIRECT	GO:0031490~chromatin DNA binding	4	3.8095238095238098	0.004385883487130887	H1F0, THRB, FOXO3, PPARGC1A	97	58	16881	12.002132954141485	0.6796823724877596	0.3556217032048785	0.3528755896666169
GOTERM_BP_ALL	GO:0006935~chemotaxis	10	9.523809523809524	0.004617269679068243	RALBP1, GAP43, NFIB, NTRK3, PRKCD, PLAUR, CXCR4, NCAM1, MIF, THBS1	98	552	16792	3.104111209701272	0.9999997077058257	0.14765713980011003	0.1433877546444009
GOTERM_BP_ALL	GO:0042330~taxis	10	9.523809523809524	0.004671603850687869	RALBP1, GAP43, NFIB, NTRK3, PRKCD, PLAUR, CXCR4, NCAM1, MIF, THBS1	98	553	16792	3.098497988707237	0.9999997552355974	0.14765713980011003	0.1433877546444009
KEGG_PATHWAY	hsa05144:Malaria	4	3.8095238095238098	0.004691203358989476	HBB, HBA2, HBA1, THBS1	49	49	6879	11.460224906289046	0.42584995102997536	0.2767809981803791	0.2767809981803791
GOTERM_BP_ALL	GO:0007599~hemostasis	8	7.6190476190476195	0.0047018436392118924	EHD2, COL1A2, F2R, PRKCD, PLAUR, CD9, HBB, THBS1	98	358	16792	3.8289818720784403	0.9999997782559799	0.14765713980011003	0.1433877546444009
GOTERM_BP_ALL	GO:0050817~coagulation	8	7.6190476190476195	0.0047018436392118924	EHD2, COL1A2, F2R, PRKCD, PLAUR, CD9, HBB, THBS1	98	358	16792	3.8289818720784403	0.9999997782559799	0.14765713980011003	0.1433877546444009
GOTERM_BP_ALL	GO:0040012~regulation of locomotion	12	11.428571428571429	0.004723575065890939	SCARB1, APC, MCAM, NTRK3, DLC1, F2R, FN1, RACK1, CXCR4, SH3BGRL3, THBS1, PPARGC1A	98	768	16792	2.677295918367347	0.9999997934504651	0.14765713980011003	0.1433877546444009
GOTERM_BP_ALL	GO:0006915~apoptotic process	20	19.047619047619047	0.004852412184151905	BNIP3L, BTG1, NTRK3, F2R, PRKCD, PLAUR, CXCR4, MIF, NOL3, FOXO3, THBS1, H1F0, APC, DDAH2, TRIM2, DLC1, RACK1, NUPR1, ANGPTL4, PPARGC1A	98	1747	16792	1.9616134948541524	0.9999998644045672	0.15023992391121754	0.14589585967016727
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	7	6.666666666666667	0.004854001211269592	RACK1, CAPG, PDLIM5, FNBP1L, NDRG1, DBN1, TMPO	98	271	16792	4.425935687928307	0.9878257601083663	0.5902941045921886	0.5902941045921886
GOTERM_BP_ALL	GO:0016192~vesicle-mediated transport	18	17.142857142857142	0.00501331606127286	SCARB1, RALBP1, GOLT1B, PRKCD, FN1, HBB, HBA2, KIF11, HBA1, FNBP1L, THBS1, ARL4C, EHD2, IGKC, APOC2, RACK1, CD9, CNIH3	98	1494	16792	2.0644209491025327	0.9999999198432556	0.15363350238483506	0.1491913156040985
GOTERM_BP_ALL	GO:0045664~regulation of neuron differentiation	10	9.523809523809524	0.005066083314073891	OLFM1, PRRX1, NTRK3, SPP1, OMG, FN1, COBL, PDLIM5, FOXO3, DBN1	98	560	16792	3.0597667638483967	0.9999999325377109	0.15363350238483506	0.1491913156040985
GOTERM_CC_ALL	GO:0012505~endomembrane system	34	32.38095238095238	0.005078775169726451	GOLT1B, GLT8D2, CXCR4, ATP1A2, PLOD2, FNBP1L, NOL3, THBS1, NDRG1, LFNG, TMEM43, IRAK2, DSEL, NCAM1, GPC4, TMPO, BNIP3L, PRKCD, F2R, PLAUR, FN1, HLA-A, OLFM1, EHD2, H1F0, COL1A2, P4HA1, APOC2, COL5A2, BHLHE40, CD9, SERINC1, LAP3, CNIH3	102	3878	18224	1.5664431837717037	0.8555543654026668	0.06654946774124317	0.06129556239325028
GOTERM_BP_ALL	GO:0044763~single-organism cellular process	83	79.04761904761905	0.005103789067229218	SCARB1, THRB, BTG1, GOLT1B, HBB, KIF11, FNBP1L, ENO2, LFNG, AKAP12, NGRN, TMEM43, TRIM2, RACK1, SH3BGRL3, TNS3, DUSP4, BNIP3L, RALBP1, PRKCD, F2R, PLAUR, OMG, COBL, HBA2, OLIG1, HLA-A, MIF, HBA1, ARL4C, OLFM1, GAP43, DDAH2, ANGPTL4, NUPR1, DBN1, SIDT2, GRN, CNP, EPAS1, CXCR4, SLC1A3, CAPG, ATP1A2, LTBP3, FOXO3, NOL3, THBS1, NDRG1, FSTL1, SLC5A3, SLC7A2, IGKC, LARS, IRAK2, TSPAN7, SPP1, NCAM1, GPC4, PDLIM5, PPARGC1A, CA12, PRRX1, NDUFA5, NTRK3, MCAM, FN1, CYBRD1, SLC6A6, EHD2, H1F0, SLC6A8, COL1A2, P4HA1, APC, NFIB, DLC1, APOC2, COL5A2, CD9, SERINC1, NCAPD2, CNIH3	98	12256	16792	1.1603945755848033	0.9999999403579505	0.15363350238483506	0.1491913156040985
GOTERM_BP_ALL	GO:0046942~carboxylic acid transport	7	6.666666666666667	0.00520804537865254	SLC6A6, SLC1A3, SERINC1, ATP1A2, MIF, THBS1, SLC7A2	98	275	16792	4.361558441558442	0.9999999575780042	0.15533353693577437	0.15084219504959695
GOTERM_MF_ALL	GO:0019899~enzyme binding	20	19.047619047619047	0.0052692890119386635	RALBP1, BTG1, THRB, EPAS1, PRKCD, PLAUR, FN1, CXCR4, KIF11, NOL3, FOXO3, FNBP1L, PPP1R18, NDRG1, AKAP12, APC, APOC2, RACK1, PDLIM5, PPARGC1A	97	1789	16881	1.9455665493018617	0.9228776400591105	0.3887704758319314	0.3871672986120059
GOTERM_BP_ALL	GO:0015669~gas transport	3	2.857142857142857	0.005297298861566671	HBB, HBA2, HBA1	98	19	16792	27.054779806659507	0.9999999683109326	0.15655925999048406	0.15203247732696346
GOTERM_CC_ALL	GO:0005788~endoplasmic reticulum lumen	6	5.714285714285714	0.005341357977270655	COL1A2, TMEM43, P4HA1, COL5A2, PLAUR, THBS1	102	202	18224	5.306930693069306	0.8693399192626069	0.06765720104542829	0.062315843068157635
GOTERM_BP_ALL	GO:0007399~nervous system development	23	21.904761904761905	0.005506674159562409	CNP, PRRX1, NTRK3, OMG, FN1, COBL, SLC1A3, CXCR4, OLIG1, FOXO3, NDRG1, SLC5A3, NGRN, OLFM1, GAP43, NFIB, DLC1, SPP1, CD9, NCAM1, PDLIM5, PPARGC1A, DBN1	98	2170	16792	1.8161196275745322	0.9999999840158812	0.16128106029493144	0.15661775064629302
GOTERM_CC_ALL	GO:0098590~plasma membrane region	13	12.380952380952381	0.005574361023415951	SCARB1, F2R, PLAUR, FN1, CYBRD1, ATP1A2, EHD2, GAP43, APC, DLC1, CD9, PDLIM5, CNIH3	102	936	18224	2.4814814814814814	0.8804694374494235	0.06833087706122778	0.06293633413534139
GOTERM_BP_ALL	GO:0015849~organic acid transport	5	4.761904761904762	0.00562441923410742	SLC6A6, SLC1A3, ATP1A2, THBS1, SLC7A2	98	123	16792	6.965322714451634	0.9999999891228522	0.1626484493017146	0.1579456027208591
GOTERM_BP_ALL	GO:0050896~response to stimulus	62	59.04761904761905	0.00565342195358159	SCARB1, THRB, BTG1, GOLT1B, HBB, PLOD2, LFNG, AKAP12, RACK1, TNS3, DUSP4, BNIP3L, RALBP1, PRKCD, F2R, PLAUR, HBA2, HLA-A, MIF, HBA1, ARL4C, OLFM1, GAP43, DDAH2, ANGPTL4, NUPR1, SIDT2, GRN, CNP, EPAS1, CXCR4, SLC1A3, ATP1A2, FOXO3, NOL3, THBS1, NDRG1, FSTL1, SLC7A2, IGKC, IRAK2, TSPAN7, SPP1, NCAM1, GPC4, PPARGC1A, PRRX1, NTRK3, MCAM, FN1, CYBRD1, FBXO32, EHD2, COL1A2, APC, NFIB, DLC1, COL5A2, KLF9, BHLHE40, CD9, CNIH3	98	8329	16792	1.2754844764175333	0.9999999901068606	0.1626484493017146	0.1579456027208591
GOTERM_BP_DIRECT	GO:0009611~response to wounding	4	3.8095238095238098	0.005775293263145512	GAP43, F2R, FN1, SLC1A3	98	63	16792	10.879170715905408	0.9947397855922759	0.5902941045921886	0.5902941045921886
GOTERM_BP_DIRECT	GO:0042744~hydrogen peroxide catabolic process	3	2.857142857142857	0.005863848721114455	HBB, HBA2, HBA1	98	20	16792	25.70204081632653	0.9951476122746139	0.5902941045921886	0.5902941045921886
GOTERM_BP_ALL	GO:0050767~regulation of neurogenesis	11	10.476190476190476	0.005985574891676606	OLFM1, PRRX1, NTRK3, SPP1, OMG, FN1, COBL, CXCR4, PDLIM5, FOXO3, DBN1	98	682	16792	2.7636603028308095	0.9999999966609329	0.16952288940686086	0.16462127402567203
GOTERM_BP_ALL	GO:0043281~regulation of cysteine-type endopeptidase activity involved in apoptotic process	6	5.714285714285714	0.006066770502972553	DLC1, F2R, PLAUR, RACK1, NOL3, THBS1	98	200	16792	5.140408163265306	0.9999999974397007	0.16952288940686086	0.16462127402567203
GOTERM_BP_ALL	GO:0061024~membrane organization	14	13.333333333333334	0.006074758673331037	BNIP3L, CNP, PRKCD, CXCR4, NOL3, FNBP1L, THBS1, NDRG1, EHD2, TMEM43, IGKC, RACK1, CD9, CNIH3	98	1027	16792	2.335790791486994	0.9999999975057302	0.16952288940686086	0.16462127402567203
GOTERM_BP_ALL	GO:0045834~positive regulation of lipid metabolic process	5	4.761904761904762	0.006120269645955284	SCARB1, APOC2, PRKCD, RACK1, PPARGC1A	98	126	16792	6.799481697440881	0.9999999978507216	0.16952288940686086	0.16462127402567203
GOTERM_BP_ALL	GO:0009628~response to abiotic stimulus	14	13.333333333333334	0.006172293608029622	BNIP3L, EPAS1, SLC1A3, CXCR4, PLOD2, ATP1A2, NOL3, FOXO3, THBS1, NDRG1, BHLHE40, CD9, ANGPTL4, PPARGC1A	98	1029	16792	2.331250867694016	0.9999999981870483	0.16952288940686086	0.16462127402567203
GOTERM_BP_ALL	GO:0048858~cell projection morphogenesis	12	11.428571428571429	0.00620523649320715	OLFM1, GAP43, CNP, NFIB, NTRK3, SPP1, OMG, FN1, COBL, NCAM1, PDLIM5, FNBP1L	98	797	16792	2.5798786264819604	0.9999999983722608	0.16952288940686086	0.16462127402567203
GOTERM_MF_ALL	GO:0098641~cadherin binding involved in cell-cell adhesion	7	6.666666666666667	0.0062244112471064456	RACK1, CAPG, PDLIM5, FNBP1L, NDRG1, DBN1, TMPO	97	290	16881	4.20074653394952	0.9516008909498298	0.3887704758319314	0.3871672986120059
GOTERM_MF_DIRECT	GO:0098641~cadherin binding involved in cell-cell adhesion	7	6.666666666666667	0.0062244112471064456	RACK1, CAPG, PDLIM5, FNBP1L, NDRG1, DBN1, TMPO	97	290	16881	4.20074653394952	0.8015386061272941	0.3556217032048785	0.3528755896666169
GOTERM_BP_ALL	GO:0071900~regulation of protein serine/threonine kinase activity	9	8.571428571428571	0.006284029571439172	DUSP4, APC, IRAK2, NTRK3, F2R, PRKCD, CXCR4, MIF, THBS1	98	476	16792	3.239753044074773	0.9999999987421221	0.17024483447290623	0.16532234464194556
UP_KEYWORDS	Cell junction	10	9.523809523809524	0.006350303513290229	OLFM1, GAP43, APC, DLC1, PLAUR, CXCR4, PDLIM5, CNIH3, TNS3, DBN1	103	675	20581	2.9602301330456666	0.7256147531071968	0.16113895164973954	0.15002592050148164
GOTERM_BP_ALL	GO:0070570~regulation of neuron projection regeneration	3	2.857142857142857	0.006456839043866337	PRRX1, NTRK3, SPP1	98	21	16792	24.47813411078717	0.9999999992853622	0.1723167737824688	0.16733437552483973
GOTERM_BP_ALL	GO:0046890~regulation of lipid biosynthetic process	5	4.761904761904762	0.006466516887561118	SCARB1, APOC2, PRKCD, RACK1, PPARGC1A	98	128	16792	6.693239795918368	0.9999999993076383	0.1723167737824688	0.16733437552483973
GOTERM_BP_ALL	GO:0044699~single-organism process	88	83.80952380952381	0.00654818563800251	SCARB1, THRB, BTG1, GOLT1B, HBB, PLOD2, KIF11, FNBP1L, ENO2, LFNG, AKAP12, NGRN, TMEM43, TRIM2, RACK1, SH3BGRL3, TNS3, DUSP4, BNIP3L, RALBP1, PRKCD, F2R, PLAUR, OMG, COBL, HBA2, OLIG1, HLA-A, MIF, HBA1, ARL4C, OLFM1, GAP43, DDAH2, DKC1, ANGPTL4, NUPR1, DBN1, SIDT2, GRN, CNP, EPAS1, GLT8D2, CXCR4, SLC1A3, CAPG, ATP1A2, LTBP3, FOXO3, NOL3, THBS1, NDRG1, FSTL1, SLC5A3, SLC7A2, IGKC, LARS, IRAK2, TSPAN7, SPP1, NCAM1, GPC4, PDLIM5, PPARGC1A, CA12, PRRX1, NDUFA5, NTRK3, MCAM, FN1, CYBRD1, SLC6A6, EHD2, H1F0, SLC6A8, COL1A2, P4HA1, APC, NFIB, DLC1, APOC2, COL5A2, KLF9, BHLHE40, CD9, SERINC1, NCAPD2, CNIH3	98	13377	16792	1.1271982217421619	0.9999999994700066	0.17232310890213923	0.16734052746971811
GOTERM_BP_ALL	GO:1904035~regulation of epithelial cell apoptotic process	4	3.8095238095238098	0.006572766995959786	ANGPTL4, FOXO3, THBS1, PPARGC1A	98	66	16792	10.384662956091526	0.9999999995109705	0.17232310890213923	0.16734052746971811
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	6	5.714285714285714	0.006657258768945854	IGKC, MCAM, CD9, NCAM1, GPC4, THBS1	102	213	18224	5.032863849765258	0.7207890744170545	0.11438253537409603	0.10839392095660409
GOTERM_BP_ALL	GO:0044085~cellular component biogenesis	28	26.666666666666668	0.006770681636605713	HBB, CAPG, KIF11, FNBP1L, NOL3, THBS1, RACK1, PDLIM5, PPARGC1A, NDUFA5, NTRK3, PRKCD, FN1, COBL, HBA2, HBA1, MIF, GAP43, H1F0, GNL3L, COL1A2, APC, DKC1, DLC1, CD9, NUPR1, ANGPTL4, CNIH3	98	2914	16792	1.646435925090695	0.9999999997441271	0.17609188800484138	0.17100033541411389
GOTERM_MF_DIRECT	GO:0004601~peroxidase activity	3	2.857142857142857	0.006865283845654026	HBB, HBA2, HBA1	97	22	16881	23.73149015932521	0.83207539932616	0.3556217032048785	0.3528755896666169
GOTERM_CC_DIRECT	GO:0005576~extracellular region	18	17.142857142857142	0.00708928582569663	PCOLCE2, F2R, FN1, HBB, HBA2, LTBP3, MIF, HBA1, THBS1, FSTL1, LFNG, NGRN, COL1A2, IGKC, APOC2, COL5A2, SPP1, ANGPTL4	102	1610	18224	1.9975155279503107	0.7430505830008531	0.11438253537409603	0.10839392095660409
GOTERM_BP_ALL	GO:1903035~negative regulation of response to wounding	4	3.8095238095238098	0.007139047649561261	PRKCD, PLAUR, SPP1, THBS1	98	68	16792	10.07923169267707	0.9999999999233894	0.18333875308115188	0.17803766332734436
GOTERM_CC_DIRECT	GO:0005615~extracellular space	16	15.238095238095239	0.0071863373009903265	GRN, CNP, MCAM, FN1, MIF, ENO2, THBS1, FSTL1, OLFM1, COL1A2, IGKC, APOC2, SPP1, CD9, ANGPTL4, GPC4	102	1347	18224	2.1222469685721355	0.7478033477918495	0.11438253537409603	0.10839392095660409
GOTERM_BP_ALL	GO:0071456~cellular response to hypoxia	5	4.761904761904762	0.007197541878121281	BNIP3L, EPAS1, FOXO3, PPARGC1A, NDRG1	98	132	16792	6.490414347557205	0.9999999999367435	0.18333875308115188	0.17803766332734436
GOTERM_BP_ALL	GO:0048878~chemical homeostasis	14	13.333333333333334	0.0072185051966740825	CA12, SCARB1, EPAS1, F2R, CXCR4, CYBRD1, ATP1A2, NOL3, FOXO3, APOC2, RACK1, ANGPTL4, PPARGC1A, SIDT2	98	1049	16792	2.2868037586817374	0.9999999999409401	0.18333875308115188	0.17803766332734436
